id,depth,geometry
226.0,1.0,"POLYGON ((662.6345596729059 634.350288425444, 655.5634918610403 627.2792206135784, 648.492424049175 634.350288425444, 655.5634918610405 641.4213562373095, 662.6345596729059 634.350288425444))"
177.0,1.0,"POLYGON ((669.7056274847714 627.2792206135786, 662.6345596729059 634.350288425444, 669.7056274847714 641.4213562373095, 675 636.1269837220809, 675 632.573593128807, 669.7056274847714 627.2792206135786))"
176.0,1.0,"POLYGON ((669.7056274847714 641.4213562373095, 662.6345596729059 634.350288425444, 655.5634918610405 641.4213562373095, 662.6345596729059 648.492424049175, 669.7056274847714 641.4213562373095))"
127.0,1.0,"POLYGON ((669.7056274847714 641.4213562373095, 675 646.7157287525381, 675 636.1269837220809, 669.7056274847714 641.4213562373095))"
175.0,1.0,"POLYGON ((662.6345596729059 648.492424049175, 655.5634918610405 641.4213562373095, 648.492424049175 648.492424049175, 655.5634918610406 655.5634918610406, 662.6345596729059 648.492424049175))"
126.0,1.0,"POLYGON ((669.7056274847714 641.4213562373095, 662.6345596729059 648.492424049175, 669.7056274847714 655.5634918610405, 675 650.2691193458118, 675 646.7157287525381, 669.7056274847714 641.4213562373095))"
76.0,1.0,"POLYGON ((669.7056274847714 655.5634918610405, 675 660.8578643762689, 675 650.2691193458118, 669.7056274847714 655.5634918610405))"
125.0,1.0,"POLYGON ((669.7056274847714 655.5634918610405, 662.6345596729059 648.492424049175, 655.5634918610406 655.5634918610406, 662.634559672906 662.634559672906, 669.7056274847714 655.5634918610405))"
75.0,1.0,"POLYGON ((669.7056274847714 655.5634918610405, 662.634559672906 662.634559672906, 669.7056274847714 669.7056274847714, 675 664.4112549695428, 675 660.8578643762689, 669.7056274847714 655.5634918610405))"
124.0,1.0,"POLYGON ((662.634559672906 662.634559672906, 655.5634918610406 655.5634918610406, 648.492424049175 662.6345596729059, 655.5634918610405 669.7056274847714, 662.634559672906 662.634559672906))"
25.0,1.0,"POLYGON ((669.7056274847714 669.7056274847714, 675 675, 675 664.4112549695428, 669.7056274847714 669.7056274847714))"
74.0,1.0,"POLYGON ((669.7056274847714 669.7056274847714, 662.634559672906 662.634559672906, 655.5634918610405 669.7056274847714, 660.8578643762689 675, 664.4112549695428 675, 669.7056274847714 669.7056274847714))"
24.0,1.0,"POLYGON ((669.7056274847714 669.7056274847714, 664.4112549695428 675, 675 675, 669.7056274847714 669.7056274847714))"
369.0,1.0,"POLYGON ((591.9238815542512 662.6345596729059, 584.8528137423857 655.5634918610405, 577.7817459305202 662.6345596729059, 584.8528137423857 669.7056274847714, 591.9238815542512 662.6345596729059))"
173.0,1.0,"POLYGON ((648.492424049175 662.6345596729059, 641.4213562373095 655.5634918610405, 634.350288425444 662.6345596729059, 641.4213562373095 669.7056274847714, 648.492424049175 662.6345596729059))"
320.0,1.0,"POLYGON ((606.0660171779822 662.634559672906, 598.9949493661168 655.5634918610406, 591.9238815542512 662.6345596729059, 598.9949493661167 669.7056274847714, 606.0660171779822 662.634559672906))"
172.0,1.0,"POLYGON ((641.4213562373095 669.7056274847714, 634.350288425444 662.6345596729059, 627.2792206135786 669.7056274847714, 632.573593128807 675, 636.1269837220809 675, 641.4213562373095 669.7056274847714))"
319.0,1.0,"POLYGON ((598.9949493661167 669.7056274847714, 591.9238815542512 662.6345596729059, 584.8528137423857 669.7056274847714, 590.1471862576143 675, 593.700576850888 675, 598.9949493661167 669.7056274847714))"
123.0,1.0,"POLYGON ((655.5634918610405 669.7056274847714, 648.492424049175 662.6345596729059, 641.4213562373095 669.7056274847714, 646.7157287525381 675, 650.2691193458118 675, 655.5634918610405 669.7056274847714))"
221.0,1.0,"POLYGON ((627.2792206135786 669.7056274847714, 620.2081528017131 662.6345596729059, 613.1370849898476 669.7056274847714, 618.4314575050762 675, 621.9848480983501 675, 627.2792206135786 669.7056274847714))"
368.0,1.0,"POLYGON ((584.8528137423857 669.7056274847714, 577.7817459305202 662.6345596729059, 570.7106781186548 669.7056274847714, 576.0050506338832 675, 579.5584412271571 675, 584.8528137423857 669.7056274847714))"
270.0,1.0,"POLYGON ((613.1370849898476 669.7056274847714, 606.0660171779822 662.634559672906, 598.9949493661167 669.7056274847714, 604.2893218813451 675, 607.842712474619 675, 613.1370849898476 669.7056274847714))"
269.0,1.0,"POLYGON ((598.9949493661167 669.7056274847714, 593.700576850888 675, 604.2893218813451 675, 598.9949493661167 669.7056274847714))"
73.0,1.0,"POLYGON ((655.5634918610405 669.7056274847714, 650.2691193458118 675, 660.8578643762689 675, 655.5634918610405 669.7056274847714))"
220.0,1.0,"POLYGON ((613.1370849898476 669.7056274847714, 607.842712474619 675, 618.4314575050762 675, 613.1370849898476 669.7056274847714))"
171.0,1.0,"POLYGON ((627.2792206135786 669.7056274847714, 621.9848480983501 675, 632.573593128807 675, 627.2792206135786 669.7056274847714))"
122.0,1.0,"POLYGON ((641.4213562373095 669.7056274847714, 636.1269837220809 675, 646.7157287525381 675, 641.4213562373095 669.7056274847714))"
367.0,1.0,"POLYGON ((570.7106781186548 669.7056274847714, 565.4163056034263 675, 576.0050506338832 675, 570.7106781186548 669.7056274847714))"
318.0,1.0,"POLYGON ((584.8528137423857 669.7056274847714, 579.5584412271571 675, 590.1471862576143 675, 584.8528137423857 669.7056274847714))"
674.0,1.0,"POLYGON ((584.8528137423857 584.8528137423857, 577.7817459305203 577.7817459305203, 570.7106781186548 584.8528137423857, 577.7817459305202 591.9238815542512, 584.8528137423857 584.8528137423857))"
429.0,1.0,"POLYGON ((655.5634918610405 584.8528137423857, 648.492424049175 577.7817459305202, 641.4213562373095 584.8528137423857, 648.492424049175 591.9238815542512, 655.5634918610405 584.8528137423857))"
527.0,1.0,"POLYGON ((627.2792206135786 584.8528137423857, 620.2081528017131 577.7817459305202, 613.1370849898476 584.8528137423857, 620.208152801713 591.9238815542511, 627.2792206135786 584.8528137423857))"
576.0,1.0,"POLYGON ((613.1370849898476 584.8528137423857, 606.0660171779821 577.7817459305202, 598.9949493661167 584.8528137423857, 606.0660171779821 591.9238815542512, 613.1370849898476 584.8528137423857))"
625.0,1.0,"POLYGON ((598.9949493661167 584.8528137423857, 591.9238815542512 577.7817459305202, 584.8528137423857 584.8528137423857, 591.9238815542512 591.9238815542512, 598.9949493661167 584.8528137423857))"
478.0,1.0,"POLYGON ((641.4213562373095 584.8528137423857, 634.3502884254441 577.7817459305203, 627.2792206135786 584.8528137423857, 634.350288425444 591.9238815542512, 641.4213562373095 584.8528137423857))"
673.0,1.0,"POLYGON ((577.7817459305202 591.9238815542512, 570.7106781186548 584.8528137423857, 563.6396103067892 591.9238815542511, 570.7106781186546 598.9949493661165, 577.7817459305202 591.9238815542512))"
477.0,1.0,"POLYGON ((634.350288425444 591.9238815542512, 627.2792206135786 584.8528137423857, 620.208152801713 591.9238815542511, 627.2792206135784 598.9949493661165, 634.350288425444 591.9238815542512))"
624.0,1.0,"POLYGON ((591.9238815542512 591.9238815542512, 584.8528137423857 584.8528137423857, 577.7817459305202 591.9238815542512, 584.8528137423857 598.9949493661167, 591.9238815542512 591.9238815542512))"
526.0,1.0,"POLYGON ((620.208152801713 591.9238815542511, 613.1370849898476 584.8528137423857, 606.0660171779821 591.9238815542512, 613.1370849898476 598.9949493661167, 620.208152801713 591.9238815542511))"
428.0,1.0,"POLYGON ((648.492424049175 591.9238815542512, 641.4213562373095 584.8528137423857, 634.350288425444 591.9238815542512, 641.4213562373095 598.9949493661167, 648.492424049175 591.9238815542512))"
575.0,1.0,"POLYGON ((606.0660171779821 591.9238815542512, 598.9949493661167 584.8528137423857, 591.9238815542512 591.9238815542512, 598.9949493661168 598.9949493661168, 606.0660171779821 591.9238815542512))"
476.0,1.0,"POLYGON ((627.2792206135784 598.9949493661165, 620.208152801713 591.9238815542511, 613.1370849898476 598.9949493661167, 620.2081528017131 606.0660171779821, 627.2792206135784 598.9949493661165))"
574.0,1.0,"POLYGON ((598.9949493661168 598.9949493661168, 591.9238815542512 591.9238815542512, 584.8528137423857 598.9949493661167, 591.9238815542512 606.0660171779821, 598.9949493661168 598.9949493661168))"
378.0,1.0,"POLYGON ((655.5634918610406 598.9949493661168, 648.492424049175 591.9238815542512, 641.4213562373095 598.9949493661167, 648.492424049175 606.0660171779821, 655.5634918610406 598.9949493661168))"
427.0,1.0,"POLYGON ((641.4213562373095 598.9949493661167, 634.350288425444 591.9238815542512, 627.2792206135784 598.9949493661165, 634.350288425444 606.0660171779821, 641.4213562373095 598.9949493661167))"
623.0,1.0,"POLYGON ((584.8528137423857 598.9949493661167, 577.7817459305202 591.9238815542512, 570.7106781186546 598.9949493661165, 577.7817459305202 606.0660171779821, 584.8528137423857 598.9949493661167))"
525.0,1.0,"POLYGON ((613.1370849898476 598.9949493661167, 606.0660171779821 591.9238815542512, 598.9949493661168 598.9949493661168, 606.0660171779822 606.0660171779822, 613.1370849898476 598.9949493661167))"
426.0,1.0,"POLYGON ((634.350288425444 606.0660171779821, 627.2792206135784 598.9949493661165, 620.2081528017131 606.0660171779821, 627.2792206135786 613.1370849898476, 634.350288425444 606.0660171779821))"
622.0,1.0,"POLYGON ((577.7817459305202 606.0660171779821, 570.7106781186546 598.9949493661165, 563.6396103067893 606.0660171779821, 570.7106781186548 613.1370849898476, 577.7817459305202 606.0660171779821))"
